389521.1592	4353606.52
390398.808	4354704.081
389553.1464	4355826.132
388721.4792	4358058.239
389599.128	4359155.8
389615.1216	4360265.356
387891.8112	4360290.346
385290.852	4359217.775
383569.5408	4359243.265
380138.9136	4360405.8
376694.292	4360459.278
374109.3264	4360500.762
371524.3608	4360542.745
370682.6976	4361667.295
369839.0352	4362791.345
368997.372	4363915.395
365552.7504	4363974.372
363791.4552	4361784.748
363771.4632	4360674.692
361188.4968	4360720.174
359465.1864	4360751.162
357761.868	4361892.206
355178.9017	4361940.186
355198.8937	4363049.742
356080.5408	4364143.805
353497.5744	4364192.285
351732.2809	4362005.161
350010.9696	4362038.147
349169.3064	4363164.697
348309.6505	4363181.19
348331.6416	4364291.246
349213.2888	4365384.308
349235.28	4366494.364
348395.616	4367620.913
348417.6073	4368730.969
349277.2633	4368713.976
350138.9184	4368697.483
350158.9104	4369807.039
351062.5488	4372010.657
352783.86	4371977.67
354545.1553	4374164.795
355426.8024	4375258.857
352825.8432	4374197.282
351986.1792	4375323.831
352008.1704	4376433.387
350288.8584	4376466.874
348569.5464	4376499.86
346872.2257	4377643.903
346034.5608	4378770.952
346056.552	4379880.508
346938.1993	4380973.57
347817.8472	4382066.633
348699.4945	4383159.696
349579.1424	4384252.758
351318.4464	4385329.327
352178.1024	4385312.834
353057.7504	4386406.396
353099.7336	4388626.508
353937.3984	4387499.958
354795.0553	4387483.965
355654.7112	4387467.971
356512.368	4387451.978
358249.6728	4388530.046
359109.3288	4388514.052
360824.6424	4388483.065
362541.9552	4388452.077
363419.604	4389547.139
366014.5656	4390611.713
366032.5584	4391721.769
366052.5504	4392831.325
367787.856	4393911.892
368645.5128	4393897.398
370360.8264	4393867.91
371236.476	4394963.471
371256.468	4396073.527
370434.7968	4398307.633
370454.7888	4399417.689
369615.1248	4400542.239
367921.8025	4401681.283
367084.1376	4402805.833
367102.1304	4403915.889
368835.4368	4404996.457
368853.4296	4406106.512
368873.4216	4407216.068
368891.4145	4408326.124
368053.7497	4409450.674
368073.7416	4410560.73
368929.3992	4410546.236
369805.0488	4411641.298
371534.3568	4412722.365
371552.3496	4413832.421
372408.0072	4413817.926
373281.6576	4414913.988
373301.6496	4416023.544
374175.3	4417119.605
375028.9584	4417105.611
375884.616	4417091.616
377595.9312	4417064.127
379305.2472	4417036.638
381014.5633	4417010.149
381888.2136	4418106.71
381922.2	4420326.822
381940.1929	4421436.378
383647.5096	4421410.388
384503.1672	4421397.393
386228.4768	4422481.459
388793.4504	4422443.974
389631.1152	4421321.423
390484.7736	4421309.428
391324.4376	4420186.877
392180.0952	4420174.882
393033.7536	4420162.887
394759.0632	4421248.952
394773.0576	4422359.008
396482.3736	4422335.518
395642.7096	4423457.069
395658.7032	4424567.125
396512.3616	4424555.629
397382.0136	4425654.19
398251.6656	4426752.75
399105.324	4426741.255
399958.9824	4426729.759
400828.6344	4427828.819
401696.2872	4428927.38
401710.2816	4430037.435
400870.6176	4431158.487
400016.9592	4431169.483
399179.2944	4432291.034
399193.2888	4433400.59
400046.9472	4433389.594
401752.2648	4433367.103
403459.5816	4433345.612
404327.2344	4434444.672
405192.888	4435543.732
406914.1992	4436632.796
407779.8528	4437732.356
407805.8424	4439952.468
409525.1544	4441041.532
409539.1488	4442151.588
410402.8032	4443251.648
411256.4616	4443241.652
412959.78	4443221.66
413811.4392	4443212.163
414689.088	4445422.279
414715.0776	4447642.391
414727.0728	4448751.947
413875.4136	4448761.943
413035.7496	4449881.495
413049.744	4450991.55
413899.404	4450981.554
414751.0632	4450972.058
417306.0408	4450943.57
418155.7008	4450934.573
418167.696	4452044.629
419019.3552	4452035.133
419883.0096	4453136.192
420732.6696	4453127.196
421596.324	4454228.255
422457.9792	4455329.315
423319.6344	4456430.874
422469.9744	4456439.37
422491.9656	4458659.482
422503.9608	4459769.538
422515.956	4460879.594
421676.292	4461998.146
421688.2872	4463108.202
423399.6024	4464200.765
424249.2624	4464192.268
425958.5784	4465285.331
426820.2336	4466386.89
427679.8896	4467488.449
429389.2056	4468582.511
430238.8656	4468574.514
431108.5176	4470786.629
431966.1744	4471889.188
431976.1704	4472999.244
431986.1664	4474108.8
432006.1584	4476328.911
432018.1536	4477438.967
432865.8144	4477431.47
433713.4752	4477423.973
434561.136	4477416.476
436276.4496	4479621.594
437134.1064	4480724.652
437991.7632	4481827.711
437999.76	4482937.767
438019.752	4485157.878
436342.4232	4487391.984
435504.7584	4488509.037
434669.0928	4489626.59
433841.424	4491854.199
432158.0976	4492979.248
429629.1096	4494112.795
427947.7824	4495238.844
426276.4512	4497475.449
426288.4464	4498585.505
426298.4424	4499695.561
427156.0992	4500797.62
427166.0952	4501907.176
428043.744	4505229.347
424663.0968	4505262.833
422983.7688	4506390.382
421306.44	4507517.931
419641.1064	4509756.035
415442.7864	4512023.128
412078.1328	4513172.668
407885.8104	4515443.759
406212.48	4516575.306
404553.144	4518816.91
401266.4592	4525521.727
399597.1272	4526654.273
397068.1392	4526689.259
395352.8256	4524492.638
393649.5072	4523406.573
391932.1944	4521210.952
390244.8696	4521235.942
387731.8752	4522383.982
384393.2113	4524656.073
381022.5601	4524709.552
378473.58	4523640.48
376770.2616	4522558.413
370866.624	4522658.873
369181.2984	4522688.861
365024.9616	4526094.998
363381.6192	4528346.097
362579.94	4530582.203
358389.6168	4531771.727
354179.3016	4531854.194
348283.6608	4531973.146
345710.6904	4529805.014
340606.7328	4527692.36
338921.4072	4527728.845
338079.744	4527747.338
338053.7544	4526637.282
338005.7736	4524416.671
337981.7832	4523306.615
337957.7928	4522196.559
337907.8129	4519975.948
337064.1504	4519994.441
336220.488	4520013.433
334559.1528	4521160.974
333739.4809	4522290.022
332054.1553	4522328.007
331234.4833	4523457.555
328679.5056	4522405.476
328653.5161	4521295.421
328629.5257	4520185.365
329447.1985	4519055.817
328577.5464	4517964.753
327733.884	4517984.745
326864.232	4516894.182
326812.2528	4514673.57
328473.5881	4513524.53
329319.2496	4513505.038
330162.912	4513485.546
331826.2464	4512337.005
332671.9081	4512317.513
333515.5705	4512298.52
333491.5801	4511188.465
332621.9281	4510097.401
331776.2665	4510116.394
330932.6041	4510135.886
330086.9424	4510154.878
329267.2704	4511284.426
327551.9568	4510213.355
326682.3049	4509122.792
325810.6536	4508032.728
324964.9921	4508052.72
322430.0064	4508112.696
321558.3553	4507022.632
318177.708	4507104.6
317334.0456	4507125.592
316488.384	4507146.083
316460.3953	4506036.028
316406.4168	4503815.916
315532.7665	4502726.352
314659.116	4501637.288
313785.4657	4500548.224
313757.4769	4499438.168
312883.8264	4498349.104
312038.1649	4498370.595
311164.5145	4497282.031
310288.8648	4496193.467
309415.2145	4495104.902
309385.2265	4493994.347
307663.9152	4492927.774
305064.9553	4490773.636
305036.9665	4489663.081
307577.9497	4489597.607
309245.2825	4488443.568
310938.6049	4488400.585
311786.2657	4488379.594
312661.9153	4489468.158
313535.5657	4490557.222
314383.2265	4490536.23
315202.8985	4489404.683
316050.5593	4489384.191
316022.5705	4488273.635
315968.5921	4486053.524
314245.2816	4484985.451
312549.96	4485027.935
311674.3104	4483938.87
310006.9776	4485091.909
309187.3057	4486223.457
308339.6449	4486245.448
304949.0016	4486332.913
302408.0185	4486399.387
301530.3697	4485311.822
300652.7209	4484224.257
298957.3993	4484269.739
297232.0897	4483205.166
296352.4417	4482118.101
296292.4657	4479897.989
296262.4777	4478787.933
294505.1809	4476613.804
294475.1929	4475503.748
295322.8537	4475480.257
295292.8657	4474370.201
296142.5257	4474347.21
295262.8777	4473260.145
295232.8897	4472150.09
294353.2417	4471063.025
292653.9217	4471109.506
291774.2737	4470022.941
290074.9537	4470070.423
289225.2937	4470093.913
289195.3057	4468983.857
288345.6457	4469007.848
287463.9985	4467921.783
287432.0113	4466811.727
288219.6961	4464567.125
289039.3681	4463433.079
289007.3809	4462323.023
288977.3929	4461212.967
288095.7457	4460126.902
287214.0985	4459040.337
284597.1457	4456892.696
283715.4985	4455807.131
282831.8521	4454721.066
281948.2057	4453635.5
280246.8865	4453684.981
277691.9089	4453759.451
275136.9313	4453835.421
274287.2713	4453860.411
273435.6121	4453885.901
270846.6481	4452852.815
269994.989	4452878.805
269077.3562	4450684.683
268189.7114	4449600.617
267338.0521	4449626.607
266486.393	4449652.597
260418.821	4446508.856
258713.5034	4446562.834
257825.8586	4445479.768
255232.8961	4444451.68
252639.9338	4443424.591
250934.6162	4443480.569
249191.3138	4442426.492
247485.9961	4442482.969
246632.3378	4442511.458
245742.6938	4441429.891
242294.0737	4440434.79
239697.113	4439412.2
237098.1529	4438390.11
236168.525	4436198.987
236944.2145	4433949.387
236906.2298	4432838.831
233491.5961	4432957.784
232635.9385	4432987.773
231782.2801	4433017.761
228327.6626	4432029.157
226618.3465	4432090.134
226580.3617	4430980.078
225684.7201	4429900.51
225644.7361	4428790.454
224791.0778	4428820.942
223081.7618	4428882.918
221372.4458	4428945.394
219623.1458	4427897.813
218769.4873	4427929.301
217871.8465	4426850.733
217018.1882	4426882.22
216162.5305	4426914.208
215308.8722	4426946.195
214453.2145	4426978.183
213557.573	4425899.615
211848.2569	4425964.09
210992.5994	4425996.577
210138.9409	4426029.064
209283.2834	4426061.552
208427.6258	4426094.039
206676.3265	4425049.457
205864.6513	4426192.5
204067.3705	4424038.363
203169.7297	4422961.294
202270.0897	4421884.226
202184.1241	4419664.114
202142.1409	4418553.558
202953.8161	4417410.016
202909.8337	4416299.96
202867.8505	4415189.404
202012.1929	4415222.891
201154.5361	4415256.378
200298.8785	4415289.865
199443.2209	4415323.352
198587.5633	4415356.839
196874.2489	4415424.812
195974.6089	4414348.244
195118.9513	4414382.23
193361.6545	4413340.648
193317.672	4412230.592
192416.0328	4411154.523
190656.7368	4410112.94
189755.0976	4409037.371
188041.7832	4409106.844
187997.8009	4407996.788
187094.1624	4406921.219
186192.5232	4405846.15
186100.56	4403625.538
185198.9208	4402550.469
185152.9392	4401440.413
184203.3192	4399254.788
183253.6992	4397069.663
182258.0976	4393773.982
181308.4776	4391588.857
180356.8583	4389404.231
179405.2391	4387219.106
178453.6199	4385034.481
178250.0744	4380364.67
178474.7929	4380399.454
178642.7845	4380255.27
179260.4106	4379284.945
179791.1695	4378406.837
180462.5599	4377400.97
181133.4948	4376398.814
181489.836	4375284.557
181845.2244	4374196.374
181950.7641	4372953.587
181749.9505	4371628.281
181048.954	4370641.831
180483.4975	4370131.499
180318.7826	4369365.159
179936.2082	4368704.549
179003.3731	4367184.4
178335.6111	4366319.453
177534.4349	4365646.021
177018.4378	4365399.885
174662.2018	4364705.412
173489.5293	4364505.913
173081.8491	4365088.108
172488.049	4365242.628
171990.509	4365258.157
171840.5325	4365417.591
171009.2345	4364995.296
171096.6479	4364478.396
170869.9703	4364360.281
170134.4986	4363741.101
169526.5169	4363164.461
169490.1945	4363077.807
169217.5301	4362789.223
169248.2901	4362626.27
169214.5624	4362629.943
168387.2138	4361606.806
167480.9913	4360532.241
166602.4521	4359314.662
166160.8002	4358714.299
165756.3201	4358099.958
165758.2172	4358030.704
165818.0356	4358032.084
165724.0984	4357898.431
165863.2052	4357622.666
165601.1038	4357105.063
165489.9619	4357035.52
165081.506	4357412.986
164411.6737	4356799.775
163877.1432	4356229.171
163571.806	4355709.586
162925.5011	4354949.39
161895.9428	4353703.892
162187.1951	4353149.43
157308.6291	4349826.905
157295.119	4349830.979
157707.9462	4348755.797
157785.5836	4348333.882
157043.4944	4348004.611
157252.6246	4346749.655
157858.8342	4346043.363
157788.6935	4345586.527
157314.4192	4345593.211
156855.3348	4345588.297
156505.6937	4345985.355
153393.5062	4345149.781
153074.2275	4346049.057
148524.9515	4341316.622
147681.5295	4340613.186
147431.8915	4340418.763
146865.8627	4340106.191
146149.7068	4339898.34
145434.871	4339825.458
144753.5202	4339720.697
144289.9467	4339785.404
144062.3573	4339868.141
144049.8704	4339868.792
143864.2122	4339993.517
143846.1956	4340029.167
143871.6349	4340202.422
143875.181	4340229.706
144493.7673	4342144.063
145777.793	4343118.794
148903.0051	4345263.104
149540.6167	4345657.308
149887.019	4345877.585
150143.6033	4346072.946
150210.2371	4346129.622
150064.179	4346137.71
149760.7605	4346093.854
149454.6173	4346018.327
149054.0943	4345954.777
148222.6457	4345637.817
147054.443	4345213.872
144643.9005	4344274.109
143159.1772	4343619.127
142785.7704	4344260.788
140970.0541	4344475.377
139217.6925	4343971.787
137379.2039	4342405.636
137224.8782	4342423.253
131838.0043	4342184.473
130062.2399	4341784.757
128783.3365	4341887.696
128085.6675	4342181.972
127777.4125	4344037.28
122376.7442	4345391.652
121386.3755	4345274.727
119067.9097	4343915.414
117125.0427	4343722.85
115239.6334	4344261.36
114299.6778	4345408.477
114097.2667	4344389.27
117326.1807	4340232.367
116777.2186	4339186.725
113828.4064	4340836.198
113378.4971	4340029.728
114660.3648	4339273.755
113906.844	4337893.892
110879.7152	4339543.752
110393.5447	4338758.176
111796.8376	4337954.682
110995.7854	4336600.314
108879.2717	4338001.117
108125.6911	4337484.23
109957.6423	4336205.28
111025.8808	4334426.009
111689.2435	4333682.145
112332.4116	4332922.162
112910.7082	4332110.401
113489.0047	4331298.639
114067.3013	4330486.878
114645.5979	4329675.116
115223.8944	4328863.355
115802.191	4328051.593
116380.4875	4327239.832
117495.8008	4328005.343
118665.8193	4328808.402
119790	4329580
121154.4348	4330952.532
122262.4729	4332067.146
123160	4332970
122370	4334750
123720	4335500
124196.8905	4334341.837
124770	4332950
123819.9581	4331793.427
122880.0762	4330649.223
121874.4699	4329425.007
120934.588	4328280.803
120177.3397	4327358.935
119454.425	4326478.865
118620	4325740
117670	4324890
116680	4323990
115870	4323330
115013.7491	4322686.546
114199.315	4322112.02
113384.8809	4321537.493
112570.4468	4320962.967
111756.0127	4320388.44
110941.5786	4319813.914
110127.1445	4319239.387
109331.6403	4319780.876
108537.1594	4320382.693
108060.8343	4321067.706
106080.0049	4322525.02
105013.41	4322409.863
104238.5975	4324222.28
102814.2122	4324429.13
98909.5567	4326617.226
99152.832	4331346.967
98498.8983	4333592.626
98316.0235	4334110.796
98060.4497	4333991.665
98243.7729	4333533.916
97917.245	4333326.118
98004.131	4333088.197
96232.884	4331618.981
93233.3318	4332707.546
91622.2662	4333374.524
91412.0002	4333393.303
88580.9908	4333646.134
86914.5241	4335105.747
85318.3513	4336503.791
83772.9039	4339005.067
82928.8923	4340371.082
81582.3777	4343951.88
80253.2632	4347884.026
78025.8391	4350340.733
75316.3241	4352589.108
71484.6981	4353607.174
68232.2367	4354479.028
64685.1191	4354193.993
63539.7122	4353839.541
63942.0519	4351654.148
63990.8888	4351061.227
62092.9619	4351040.014
61272.8389	4353561.781
60706.5314	4353398.776
56859.8815	4352291.564
57048.2215	4351816.362
57560.5898	4350523.603
57808.6274	4349959.826
55816.3903	4348880.484
54614.6516	4350910.3
52694.5093	4349522.558
52273.9606	4349218.616
52198.8043	4348966.617
51892.2264	4347938.664
50806.4605	4347600.132
50135.385	4347634.274
49094.5944	4346379.016
49920.3875	4345685.147
49439.3385	4345001.689
49441.844	4344998.562
48692.1351	4344034.865
52651.3057	4341286.775
51441.166	4339264.516
49196.754	4340346.676
45799.5143	4341911.657
44990.3212	4340600.056
45390.4764	4340460.929
50220.1413	4337955.84
51852.8463	4328277.324
50876.0997	4328556.228
50862.3185	4328509.475
50237.2238	4328676.481
50249.259	4328714.862
50111.4736	4328752.403
49957.9526	4328581.816
49537.9706	4328967.277
49511.6084	4328942.571
49358.2082	4329085.182
49385.953	4329120.899
49224.6835	4329263.617
49187.5757	4329224.326
49123.1157	4329272.863
49165.0832	4329323.2
49064.1335	4329415.371
49026.1589	4329375.77
48944.5931	4329449.188
48903.5624	4329414.67
48851.0682	4329457.853
48898.899	4329502.855
48909.2449	4329492.978
48940.3239	4329532.224
48783.3123	4329682.599
48528.0168	4330105.005
47509.9969	4336608.737
46688.68	4336957.257
46517.8193	4336585.268
47545.705	4329918.307
47569.2865	4329772.05
48399.3508	4328975.402
48391.9003	4328793.738
48226.3323	4328464.043
46381.955	4329267.153
46393.3927	4328842.37
46052.8153	4328971.632
46044.7807	4329462.948
45708.82	4329681.952
45679.2453	4329114.474
45352.0247	4329287.778
45377.3905	4329778.169
45105.7322	4329936.545
44912.6783	4329467.538
44706.9282	4329600.592
44841.9013	4330040.102
44525.3427	4330201.567
44336.5596	4329809.852
42373.1974	4330826.469
42074.472	4330473.892
42575.2539	4330128.143
43508.2616	4329628.333
45576.908	4328629.713
49703.3744	4327358.928
49978.4223	4327274.225
49954.3348	4326996.69
49939.9938	4326831.455
49985.2263	4326819.37
53079.2548	4325992.69
53143.6669	4325704.685
54898.6264	4325249.667
55202.8663	4325297.104
56494.6994	4324787.086
55972.5259	4322860.916
45007.6529	4327105.361
43733.1331	4327598.721
42850.3939	4328070.291
42341.6133	4328032.59
42714.8831	4327332.388
42856.7115	4327229.873
43858.0937	4326506.064
46532.9666	4325267.753
45917.6748	4323670.767
47138.4009	4323180.617
47759.899	4324647.971
51024.7255	4323284.737
49219.0568	4321114.754
48088.1627	4321480.498
47522.8962	4320411.945
45655.0277	4321193.828
43999.7748	4321964.766
43575.1609	4320688.09
41566.1399	4321340.741
41186.0125	4320555.137
39048.7662	4320367.021
38548.199	4319820.516
39661.0225	4319390.536
38923.2842	4318741.993
37260.0349	4316854.866
39843.5216	4314372.63
39076.5543	4313405.062
36539.0043	4314515.282
34389.3555	4315675.447
32786.671	4312510.263
30936.4083	4312149.864
30782.8797	4312119.959
29685.1598	4309643.727
28980.2698	4308024.379
28962.6624	4307983.93
28914.8495	4307874.089
28828.4448	4307660.497
29785.9204	4307442.258
29820.1699	4307434.452
29817.9817	4307085.566
29764.7472	4307085.682
28862.412	4307087.656
27817.6828	4306903.923
27590.3455	4306820.584
27622.4747	4306517.487
28118.5774	4306253.708
28543.0586	4306154.52
29078.256	4306029.462
28982.1493	4305098.545
28775.5135	4305124.089
28317.6331	4305180.69
28212.8922	4304684.431
28042.7465	4303878.285
27504.4174	4301183.549
27389.1968	4300597.902
28652.1793	4300405.549
28525.7581	4298785.215
28213.5712	4298868.002
27039.8685	4299179.252
26776.9457	4298199.828
27186.9936	4297924.991
27248.3953	4296654.006
27342.4385	4295689.934
27376.5668	4295340.073
27458.5152	4293327.326
27508.9341	4290655.898
27688.8722	4289628.835
27933.6658	4289509.03
28521.0278	4287693.176
28978.1131	4285410.49
29575.1337	4283171.521
30260.4582	4281105.261
30851.7003	4279452.403
31225.2232	4278125.538
31708.6805	4276973.274
31621.5928	4276156.061
31554.7379	4275528.708
31917.0117	4275252.21
32371.1511	4274905.598
33586.1891	4272756.781
34384.9069	4270761.563
35444.7943	4268172.946
36253.0353	4266362.086
37233.2581	4264045.699
38719.2446	4261724.031
39796.3484	4259978.652
41396.5704	4257836.83
43068.1854	4255797.038
44870.6827	4253724.035
45571.2492	4252911.48
48205.6041	4254650.608
51841.5499	4257289.074
53564.2251	4256892.865
55744.0623	4257996.038
55996.9772	4259015.218
59389.0376	4260938.713
62493.9803	4262091.67
64915.878	4263032.468
65429.2752	4262322.634
61493.8821	4259911.647
58724.5726	4258193.767
57263.1771	4257403.286
56176.1002	4257392.579
54942.8035	4256490.417
54075.7646	4255885.661
54002.7239	4255439.908
53534.5037	4255114.284
53100.0203	4255119.91
52508.1187	4254667.367
52365.7627	4253953.758
51528.8484	4253280.921
50615.861	4252582.58
49040.3933	4251377.512
48460.9654	4250646.235
48766.1224	4250487.367
49184.7849	4250269.408
49050.6378	4249791.128
49032.1604	4249777.958
48495.0515	4249395.112
48935.4897	4248960.18
49531.6009	4249426.82
49798.9242	4249487.023
50327.7954	4249606.13
51215.2223	4248949.635
51273.476	4248906.54
51794.7263	4248554.615
52577.7944	4248025.921
56467.0146	4245949.808
58275.18	4244224.263
58276.3582	4244105.797
58281.647	4243574
58284.4467	4243292.475
59282.7957	4242310.031
60710.3646	4240854.221
61709.5756	4241564.802
62435.5495	4241350.541
65274.2255	4239580.407
66322.4111	4238402.331
66509.5622	4236747.882
64923.9012	4233955.521
65587.7048	4233442.696
67736.3268	4236206.232
75622.9156	4234468.378
82405.7652	4232950.656
88768.8395	4231582.467
94879.4241	4230595.549
98275.8272	4229850.454
100302.386	4229405.872
104900.1225	4227823.089
105497.5581	4227617.42
107276.6676	4225521.311
110410.2839	4224816.21
110850.7252	4225142.499
112208.2613	4226148.195
112747.8313	4226656.457
114158.0677	4227984.863
114862.7163	4229608.969
114973.4515	4229667.431
117243.7715	4230866.043
120123.038	4231366.163
123263.7338	4231993.888
125634.9718	4229302.875
128371.9012	4229193.433
129047.1764	4231677.032
129994.8152	4232528.925
130228.6923	4232739.172
130230.2925	4232738.079
131141.2796	4232116.038
135641.1499	4231946.85
137403.1747	4230067.024
139476.4085	4230689.364
141901.5114	4228654.357
144593.7929	4226453.652
144610.3912	4226949.978
145584.7722	4226272.023
146414.4402	4225123.482
147244.1082	4223974.941
146318.4786	4222902.871
145752.3725	4221164.107
146009.8077	4220493.276
146205.3629	4220104.778
146205.8713	4220037.435
146126.2787	4219963.554
146003.1588	4219916.824
145924.4401	4219905.667
145898.3352	4219922.602
145974.2836	4219861.885
146030.2102	4219842.653
146077.5173	4219789.078
146137.1568	4219743.87
146190.5299	4219692.147
146249.3283	4219661.998
146311.6749	4219703.469
146369.524	4219669.69
146399.5203	4219643.018
146455.984	4219548.879
146503.0038	4219476.403
146536.3784	4219381.485
146577.8112	4219277.539
146636.1917	4219144.261
146694.6682	4219000.964
146759.2469	4218882.664
146729.9079	4218792.579
146758.8862	4218667.142
146837.0646	4218675.773
146872.2956	4218599.137
146919.34	4218526.997
146952.6792	4218457.454
146978.9856	4218373.862
146981.3734	4218296.868
146923.1178	4218199.578
146715.705	4218127.555
146563.1005	4218101.675
146376.5383	4217412.408
146292.4435	4217340.722
146253.0464	4217266.541
146238.071	4217215.56
146212.0077	4217176.854
146221.1856	4217124.602
146194.1097	4217080.821
146170.6506	4216994.6
146168.1564	4216884.324
146181.9695	4216668.965
146194.0796	4216546.261
146192.4216	4216402.456
146217.2672	4216177.495
146309.7812	4215919.112
146329.8291	4215812.867
146352.4413	4215737.334
146389.7284	4215640.801
146425.9196	4215449.846
146439.0705	4215308.292
146358.2354	4215218.77
146479.9062	4215008.979
146544.0154	4214874.9
146629.4658	4214702.844
146696.1631	4214555.191
146853.5643	4214289.45
146914.4369	4214165.753
146989.566	4214047.894
147068.2151	4213901.398
147127.6128	4213773.983
147235.6461	4213608.305
147330.1753	4213425.52
147440.1617	4213247.744
147565.3069	4213017.019
147599.6031	4212954.562
147648.4126	4212865.109
147690.9114	4212806.973
148005.6509	4211665.234
148110.7643	4211346.703
148323.6438	4210567.888
148371.9868	4210366.636
148409.2809	4210246.419
148453.2153	4210057.264
148506.4354	4209862.703
148545.6057	4209704.018
148577.2412	4209630.334
148842.9842	4209608.013
149123.9523	4209589.387
150761.7108	4209503.809
151031.5224	4209465.364
151127.7057	4209446.128
151141.5825	4209242.7
151366.1112	4209090.484
151596.4615	4208952.714
151935.1757	4208715.097
152359.9982	4208411.196
152840.3557	4208040.654
153049.9274	4207900.029
153437.3081	4207625.708
153574.7641	4207523.424
153613.66	4207488.844
153606.3239	4207269.748
153585.5577	4207016.508
154044.8702	4206766.214
154185.8748	4206693.165
154213.8476	4206604.311
154526.6932	4206443.125
154681.4689	4206370.395
154734.6912	4206343.005
154774.8562	4206344.538
154792.3913	4206363.268
154942.3851	4206246.019
155104.6841	4206123.693
155242.7125	4205985.816
155384.1123	4205848.356
155502.4527	4205690.619
155627.4536	4205536.053
155750.992	4205369.646
155864.7239	4205263.399
155953.7255	4205145.398
155995.0432	4204995.914
156013.4269	4204854.402
156030.6853	4204616.812
156045.6708	4204486.681
156059.7435	4204143.754
156072.9466	4203792.632
156081.9015	4203546.046
156102.0298	4203067.802
156114.8906	4202895.261
156125.3605	4202642.604
156111.862	4202533.139
156175.0644	4202171.243
156178.1242	4201962.51
156190.9156	4201739.797
156243.7231	4201117
156255.2154	4200829.48
156285.5211	4200165.908
156319.5892	4199694.985
156326.5183	4199426.682
156337.6833	4198911.996
156361.4605	4198616.175
156380.755	4198423.899
156311.3167	4198137.1
156195.7086	4197874.931
156117.8892	4197725.216
155851.1557	4197444.462
155531.8918	4197114.964
155261.7691	4196838.484
155569.4096	4196774.729
155617.9963	4196931.786
155925.4855	4196946.596
156221.9477	4196953.091
156382.7469	4196867.703
156565.2494	4196788.531
156979.3317	4196448.81
157062.4823	4196043.936
157708.4362	4195316.77
158737.9204	4194711.901
159474.889	4194300.852
160763.2303	4194028.073
161808.6641	4193793.976
162317.9896	4193639.539
